source_ml_road_id,source_name,norm_panjang_ruas,norm_lebar_ruas,norm_kondisi_sedang,norm_rusak_ringan,norm_rusak_berat,norm_permukaan_aspal_penmac,norm_permukaan_beton,norm_penduduk_dilayani,norm_desa_dilalui,norm_kecamatan_dilalui,norm_koneksi_jalan_provinsi,norm_koneksi_jalan_nasional,norm_jarak_rsud_cost,norm_jarak_puskesmas_cost,norm_jarak_sd_smp_cost,norm_jarak_pasar_cost,norm_jarak_ibukota_kabupaten_cost,label_top105
137,Balanti - (Ex. P3DT),0.09384164222873899,0.0,0.0,0.0,0.0,0.9999999661260248,0.0,0.032171581769437,0.125,0.0,0.0,0.0,0.659286842438985,0.9099825693691996,0.8726304420691967,0.98781021691114,0.659866210031047,0
154,Balimau - Murung Dalam,0.08211143695014662,0.0,0.0,0.0,1.0,0.0,0.0,0.019213583556747096,0.0,0.0,0.0,0.0,0.5623937930159901,0.7120130023083808,0.7951038446736931,0.9759106869796681,0.5701970574742076,0
61,Baluti - Jambu Hulu (Paku),0.23519061583577716,0.045454545454545456,1.0,0.0,0.0,0.9999999038411966,0.0,0.4066130473637176,0.25,0.5,0.0,1.0,0.9181978533796014,0.923620860225185,0.9928494283266918,0.9934983292745087,0.9497103351150658,1
239,Bamban (Tibung) - Martajiwa,0.03519061583577713,0.0,0.1515151515151515,0.0,0.8484848484848484,0.3030302746309118,0.0,0.04032618409294012,0.0,0.0,0.0,0.0,0.6949216633425946,0.935671550383945,0.9082343301925441,0.9900504049385512,0.7620309616020655,0
116,Bamban Selatan - Pakuan,0.1190615835777126,0.0,1.0,0.0,0.0,0.9999999870857497,0.0,0.1597408400357462,0.25,0.5,0.0,1.0,0.7132244267416792,0.8897536156781458,0.8614080170819212,0.9922982386588888,0.7789691557575563,1
134,Bamban Selatan - Pakuan Balunan,0.0967741935483871,0.0,0.7017543859649122,0.0,0.0,0.9999999237102655,0.0,0.03451742627345845,0.0,0.0,0.0,1.0,0.6920141570883435,0.9039525133085222,0.8925924546571822,0.9896936059353231,0.7593402255438552,0
70,Bamban Selatan - Tanggang - Panggang Hijau,0.2064516129032258,0.0,0.2793296089385475,0.027932960893854747,0.6927374301675977,0.2793295998127352,0.0,0.17817247542448614,0.25,0.0,0.0,1.0,0.7010064444726254,0.8613275545296085,0.7716782739314488,0.9869354930056068,0.767662089641413,0
169,Bamban Tengah - Lok Nyiur,0.07038123167155425,0.045454545454545456,0.4761904761904761,0.1587301587301588,0.2063492063492064,0.7936507568153003,0.2063491990665396,0.1282394995531725,0.125,0.0,0.0,1.0,0.6905315825272939,0.9267018419936873,0.8845977182724417,0.9895112420003398,0.7579681848734117,0
112,Bamban Utara - Longawang,0.12023460410557184,0.045454545454545456,1.0,0.0,0.0,0.9999999957360531,0.0,0.16096961572832885,0.25,0.5,0.0,1.0,0.6625770973357467,0.9482640033919065,0.9724280908221916,0.9860780427026109,0.732097856586542,1
222,Bangga TMMD,0.042815249266862164,0.045454545454545456,0.0,1.0,0.0,0.9999999188568268,0.0,0.059204647006255585,0.0,0.0,0.0,0.0,0.9603832097854532,0.8334008573985962,0.8135513264558738,0.9904108852013366,0.9322749629250285,0
31,Banua Hanyar - Ds. Tanjung Selor,0.32551319648093846,0.0,0.0,0.0,1.0,0.0,0.0,0.17627345844504022,0.125,0.5,0.0,0.0,0.8539514185909778,0.8744287935176898,0.9108971732896354,0.9908305487908479,0.8239200247522112,0
159,Banua Kambang - Ds. Wasah Tengah,0.07800586510263928,0.0,0.0,0.0,0.0,0.0,0.0,0.10265862377122431,0.125,0.0,0.0,1.0,0.9099572289920568,0.9321571583360814,0.8824997206807941,0.9925225123180609,0.9085704531148311,0
114,Banyu Barau - Sei Kalang,0.11964809384164223,0.0,0.9999999999999997,0.0,0.0,0.9999999914314974,0.0,0.193923145665773,0.0,0.0,0.0,1.0,0.8960906607025513,0.8677203561501861,0.876913336561022,0.9918579033810954,0.94820173052097,1
172,Bariang - Getek,0.069208211143695,0.0,1.0,0.0,0.0,0.9999999383275133,0.0,0.1971626452189455,0.25,0.0,0.0,0.0,0.9163048615994743,0.8445705940547417,0.8854915397316053,0.9906207169960922,0.9379124923982972,1
141,Bariang - Patigan,0.09208211143695014,0.0,0.6319018404907975,0.0,0.0,0.9999999489438158,0.0,0.1146112600536193,0.125,0.0,0.0,0.0,0.8989635812360937,0.8139445046403165,0.8886447432125433,0.9884909667553945,0.9218640975578529,0
162,Baru - Asam Desa Baru,0.07390029325513196,0.0,1.0,0.0,0.0,0.9999999062820087,0.0,0.06758266309204647,0.125,0.0,0.0,0.0,0.7610403384789199,0.8462288594714279,0.7906347373778755,0.9908438579600158,0.7477941725613204,0
102,Baru - Ds. Bajayau,0.13313782991202344,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.021447721179624665,0.0,0.0,0.0,0.0,0.7461730900035739,0.7551938568803882,0.8066986952689534,0.9911321289007192,0.12360101996180473,0
215,Batang Kulur Kanan - Batang Kulur Kiri,0.04457478005865102,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.03585790884718499,0.125,0.0,0.0,0.0,0.8533427099065033,0.9253168134922505,0.8513401114793987,0.9955977799173132,0.8332149068057912,0
143,Batang Kulur Kanan - Bumi Berkat (Kisung),0.09090909090909091,0.045454545454545456,0.0,0.0,1.0,0.37267078402482157,0.0,0.04345397676496872,0.125,0.0,0.0,0.0,0.7309392328887147,0.7845432703632167,0.7473464675431083,0.9871359800645636,0.7199372659475722,0
109,Batang Kulur Kanan - Sarangan,0.12434017595307918,0.0,0.9082568807339448,0.09174311926605505,0.0,0.9999999153958674,0.0,0.06847631814119749,0.125,0.0,0.0,0.0,0.802743800509563,0.9314410891788759,0.8655667697044183,0.9959659058730249,0.7863884176722252,0
255,Batang Kulur Kiri - Durian Landung,0.02873900293255132,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.056411974977658624,0.125,0.0,0.0,0.0,0.8486943890432437,0.9380600179017289,0.9358807244919494,0.9963637650790055,0.8289131432107459,0
55,Batu Laki - Muara Pipii,0.2469208211143695,0.045454545454545456,0.04683840749414521,0.09367681498829042,0.8594847775175645,0.9999999504852937,0.0,0.04121983914209115,0.0,0.0,0.0,0.0,0.4224046298751456,0.1081217317567249,0.44316164512805234,0.9352053010137622,0.4721633645936689,0
249,Bayampah - Tanuhi - Tugu Niih,0.03225806451612903,0.045454545454545456,0.4459016393442624,0.0,0.5540983606557377,0.554098317750477,0.4459016097752879,0.10277033065236818,0.25,0.0,1.0,0.0,0.2751801339620249,0.753653365996137,0.813898923689993,0.917124086764456,0.3359173788261903,0
86,Bayanan - Habirau Tengah,0.16422287390029325,0.045454545454545456,0.0,0.3706293706293707,0.06993006993006994,0.999999982698216,0.0,0.499106344950849,0.625,0.0,1.0,0.0,0.9458756528054784,1.0,0.985810584335779,0.9959494817919239,0.38664874265168725,0
108,Bayanan - Pihanin,0.12609970674486803,0.045454545454545456,0.3850678733031675,0.3619909502262444,0.2529411764705883,0.9280542325254979,0.0,0.21637622877569257,0.25,0.0,0.0,0.0,0.9846923600142954,0.9516040891317662,0.9755316375553983,0.9967834286685168,0.40928207918573756,0
324,Bina Bakat,0.010557184750733138,0.0,0.0,0.0,0.0,0.9999999683701768,0.0,0.08936550491510277,0.0,0.0,0.0,0.0,0.976391787044189,0.9495453903048005,0.9738433081325338,0.9973922523645014,0.9834330890119387,0
54,Binjai (Sirih Hulu) - Ds. Seranggan,0.25102639296187684,0.045454545454545456,0.5069124423963134,0.09216589861751152,0.0,0.999999910859938,0.0,0.06289097408400357,0.125,0.5,0.0,1.0,0.7156385100471518,0.7438639468601309,0.8425136245701588,0.9823259896924732,0.7116090004160932,0
129,Biti - Sungai Kupang (Karya Bakti TNI),0.1032258064516129,0.0,0.2197802197802198,0.3406593406593407,0.0,0.9999999171986089,0.0,0.19101876675603216,0.125,0.0,1.0,0.0,0.7353062565568762,0.5590615725255571,0.8834307847007561,0.9713643314266297,0.7953674956523594,0
291,Brigjen Katamso,0.01700879765395894,0.045454545454545456,0.5714285714285715,0.0,0.0,0.999999963048333,0.0,0.193923145665773,0.0,0.0,0.0,0.0,0.9380984770754315,0.9107551703019738,1.0,0.9961734722772838,0.9834544271250093,0
225,Bubuih - Ds. Halunuk,0.03988269794721407,0.045454545454545456,0.0,0.4594594594594595,0.5405405405405407,0.9999999331309452,0.0,0.018431635388739945,0.0,0.0,0.0,1.0,0.6061355068537371,0.4878974890469685,0.9515846709619753,0.9577700062298239,0.6421961185972324,0
83,Bubuih (Ds. Halunuk) - Kandihin,0.1683284457478006,0.0,0.136518771331058,0.522184300341297,0.34129692832764497,0.0,0.9999999343542063,0.018431635388739945,0.0,0.0,0.0,0.0,0.56454733055879,0.402925519385688,0.827293831390513,0.9526624001812313,0.6037085640516808,0
220,Budi Bakti - Tiga Desember,0.0439882697947214,0.18181818181818182,1.0,0.0,0.0,0.9999999430749958,0.0,0.3812555853440572,0.25,0.0,0.0,1.0,0.9512963880979006,0.9226786639657041,0.928953608183432,0.9957773121141756,0.9787237674572438,1
165,Buluh - Ds. Tebing Tinggi,0.07155425219941348,0.045454545454545456,0.0,0.0,0.53125,0.31249999011568,0.0,0.029714030384271672,0.0,0.0,0.0,1.0,0.7852249801132106,0.8714985631507043,0.8824997206807941,0.9931004700685281,0.7764149836229982,0
152,Bumi Berkat - Mungkur Galah,0.08504398826979472,0.0,0.794701986754967,0.1324503311258278,0.0728476821192053,0.9999999523341586,0.0,0.013516532618409294,0.0,0.0,0.0,0.0,0.7326869646418648,0.7883026334385452,0.9532978287587055,0.9873619527666081,0.7215568287296354,0
181,Buntu Muara Hatib - Bts. Kab. HST,0.06451612903225805,0.045454545454545456,0.0,0.0,0.0,0.9999999747930903,0.0,0.03753351206434316,0.0,0.0,1.0,0.0,0.3289609296641727,0.6173552550996373,0.753888744056708,0.9237291159313586,0.3856863937522005,0
299,Cangkingan Herman,0.015249266862170088,0.0,0.375,0.0,0.0,0.9999999683701756,0.0,0.05529490616621984,0.0,0.0,0.0,0.0,0.9438235667100909,0.962533565741744,1.0,0.9964351248796511,0.3847517843997055,0
341,Dahlia,0.007038123167155424,0.0,1.0,0.0,0.0,0.9999999062820089,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9210131310452958,0.990700522918924,1.0,0.9949912216118253,0.9712660969390476,1
45,Datar Belimbing - Muara Kitar,0.28152492668621704,0.0,0.2674897119341564,0.0411522633744856,0.6913580246913581,0.0,0.31378598616066994,0.08054066130473637,0.125,0.0,0.0,0.0,0.2530360498495522,0.6036368775615961,0.694673072387124,0.9144044854731834,0.3154242550331273,0
275,DI. Panjaitan - Loklua,0.020527859237536656,0.13636363636363635,1.0,0.0,0.0,0.9999999547410654,0.0,0.24318588025022342,0.125,0.0,0.0,1.0,0.9651491220991226,0.9714985631507043,0.9956177920127122,0.9987118423288214,0.9895912684441315,1
250,Ds. Kapuh Tengah (Menuju Majelis Talim),0.03167155425219941,0.045454545454545456,0.0,0.0,0.0,0.9999999062820089,0.0,0.12388293118856121,0.125,0.0,0.0,0.0,0.9280017523431826,0.8538041173976539,0.9144165952850918,0.9909565611372261,0.9081372894194967,0
308,Firdaus - Ds. Kapuh,0.014076246334310849,0.0,0.0,0.0,0.0,0.9999999062820089,0.0,0.06076854334226988,0.0,0.0,0.0,0.0,0.919678122225937,0.8650586517171527,0.8861867341998436,0.9916330633742991,0.900436364412295,0
98,Galuntang Tayub - Ds. Madang,0.1348973607038123,0.0,0.0,0.0,0.0,0.0,0.0,0.03462913315460232,0.0,0.0,0.0,0.0,0.7257444576382563,0.6341734583313705,0.8422653408315023,0.9796361216514696,0.7849737007756404,0
151,Gambah Dalam - Rantauan,0.08563049853372433,0.0,0.6578947368421053,0.34210526315789475,0.0,0.9999999585667803,0.0,0.13516532618409294,0.125,0.0,1.0,0.0,0.8624087801616306,0.8980920525745513,0.8951001204176132,0.9900928810103642,0.9170310149473482,1
124,Gambah Dalam Barat - Mahulung,0.10909090909090909,0.0,0.41666666666666674,0.0,0.0,0.9999999683701756,0.0,0.10567470956210903,0.125,0.5,1.0,0.0,0.8198314522544126,0.7910679794601215,0.8423646543269648,0.9844226085971569,0.8776280553510654,0
164,Gambah Luar - Gambah Dalam,0.07214076246334311,0.0,1.0,0.0,0.0,0.9999999755897312,0.0,0.16744861483467383,0.125,0.0,1.0,1.0,0.8787632146274541,0.9050831488198992,0.9134607028912641,0.9899818768760265,0.9321661385483682,1
206,Gambah Luar - Sungai Kudung,0.04868035190615836,0.045454545454545456,0.7752808988764044,0.2247191011235955,0.0,0.9999999620915971,0.0,0.07115728328865058,0.0,0.0,0.0,1.0,0.8877209162910273,0.9326659443162011,0.9858974836443087,0.9920023220252591,0.9404559954763201,1
80,Gambir - Sp. Empat Lungau,0.16950146627565982,0.0,0.5084745762711864,0.0,0.49152542372881347,0.47457623789703396,0.0,0.1524798927613941,0.125,0.0,0.0,0.0,0.8278645623177044,0.7472370094690723,0.796543890357901,0.9816169224670103,0.8737658568852756,0
251,Gang Bidan (Ds. Tambak Bitin),0.029912023460410556,0.0,0.1754385964912281,0.0,0.8245614035087719,0.0,0.17543859117308402,0.11550491510277033,0.125,0.0,0.0,0.0,0.9441394496258978,0.9712677250671314,0.9218030365101237,0.9964739196919069,0.3850441165487736,0
180,Garunggang - Hantamangu,0.06451612903225805,0.0,0.6896551724137931,0.1724137931034483,0.1379310344827585,0.8620689437871468,0.0,0.01954870420017873,0.0,0.0,0.0,0.0,0.8253259704176802,0.8952089320205399,0.8565044132434546,0.9947309848785184,0.8135262298754922,0
259,Gerilya - Ds. Simpur,0.026979472140762465,0.0,0.0,0.0,0.0,0.999999982698216,0.0,0.07696604110813227,0.125,0.0,0.0,1.0,0.8191259035519535,0.9407641211664389,0.929388104726081,0.994102905363312,0.8077884112707914,0
326,Gerilya / (Depan PUSTU Habirau),0.010557184750733138,0.045454545454545456,0.0,0.0,1.0,0.9999999683701768,0.0,0.07071045576407507,0.0,0.0,0.0,0.0,0.9307248014203202,0.9690441418947566,0.9576055516243963,0.9940890298465198,0.3726296023642629,0
231,Goha - Ds. Amawang Kanan,0.037536656891495594,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.054959785522788206,0.0,0.0,0.0,0.0,0.9505700879630163,0.8747491402459132,0.8464613360147977,0.992896018576202,0.9550598000618805,0
39,Gumbil - Masimpan,0.28973607038123167,0.0,1.0,0.0,0.0,0.9999999460184349,0.0,0.10857908847184987,0.125,0.0,0.0,0.0,0.6223193184307305,0.8645545767183305,0.949747371295917,0.976375092031489,0.6892594607858827,0
248,Guru H. Izim - Ds. Pantai Ulin,0.03284457478005865,0.0,0.0,0.0,1.0,0.0,0.0,0.18286416443252904,0.25,0.0,0.0,0.0,0.8508202580094765,0.8836576058793046,0.8738097898278152,0.9864008608483887,0.8630434550672684,0
346,H. Jarkasi - Ds. Sungai Paring,0.003519061583577712,0.0,1.0,0.0,0.0,0.9999999683701756,0.0,0.048927613941018765,0.0,0.0,0.0,1.0,0.9340842277584994,0.8859330098459509,0.9645947388675778,0.9928042702610863,0.954366311387084,1
228,H. Saim Garunggang - Kalimput,0.038123167155425214,0.0,0.0,0.0,0.0,0.9999999762405072,0.0,0.01954870420017873,0.0,0.0,0.0,0.0,0.8195570722034562,0.9290431996984971,0.8985140218241406,0.9940224840006796,0.8081874339852126,0
292,H.M. Thaib,0.01700879765395894,0.0,0.0,0.5714285714285715,0.4285714285714286,0.999999963048333,0.0,0.08176943699731903,0.0,0.0,1.0,0.0,0.9226847742128866,0.9087435812879823,1.0,0.993838987370448,0.3651890023365233,0
300,Habib,0.015249266862170088,0.0,0.0,1.0,0.0,0.9999999683701756,0.0,0.06344950848972297,0.0,0.0,0.0,0.0,0.9474158702343759,0.9805012484100438,0.9906272888657157,0.99649062694682,0.3880762624161146,0
343,Habib Ibrahim - Ds. Sei Mandala,0.006451612903225807,0.0,0.0,0.0,1.0,0.9999999354999689,0.0,0.03920911528150134,0.0,0.0,1.0,0.0,0.9588037952064191,0.9825411033118199,0.9906893598003799,0.9982746219629609,0.398613022650407,0
252,Hakurung Dalam - Ds. Sungai Haji,0.029912023460410556,0.0,0.2982456140350876,0.3508771929824562,0.3508771929824562,0.0,0.9999999696865792,0.059428060768543345,0.0,0.0,0.0,0.0,0.6608685627327331,0.5592876996278324,0.9826573808548409,0.9725553604802628,0.1205518036040073,0
111,Halaban,0.12082111436950146,0.045454545454545456,0.0,0.2830188679245283,0.7169811320754716,0.7547169811320754,0.0,0.08545576407506703,0.125,0.0,0.0,0.0,0.7990800198291466,0.8318462335704527,0.902424490707981,0.9915076173755452,0.8126876420318152,0
125,Halayung - Hantarukung,0.10850439882697946,0.0,0.0,0.0,0.0,0.999999963494141,0.0,0.1358355674709562,0.125,0.0,0.0,0.0,0.8627154402185817,0.9079615583926132,0.828944918252579,0.9923721470238432,0.8740496537891155,0
12,Halunuk - Riam Tajam/Talo - Hamak Umpaya,0.4527859237536657,0.0,0.5886889460154242,0.167095115681234,0.24421593830334187,0.7557840005165302,0.0,0.07506702412868632,0.25,0.5,0.0,1.0,0.5342756020797548,0.3410750459320676,0.9492135612578054,0.948944611202356,0.5756937554012098,0
198,Hamak - Umbai,0.053372434017595304,0.0,0.0,0.0,0.6907216494845361,0.0,0.8247422083654871,0.003127792672028597,0.0,0.0,0.0,0.0,0.4074774328172375,0.08200405144391576,0.6364753640460318,0.9333720337543184,0.4583490701917229,0
56,Hamak Timur - Umpaya,0.2422287390029326,0.0,0.5250596658711217,0.0,0.0,0.9999999323620019,0.0,0.054066130473637175,0.125,0.0,0.0,0.0,0.47252625632630474,0.21491496678758182,0.7569798766029819,0.9413609333408847,0.5185502885979792,0
307,Hamak Utara - Samaragi,0.014076246334310849,0.0,0.0,0.4866666666666666,0.5133333333333333,0.0,0.6999999421812644,0.012622877569258267,0.0,0.0,0.0,0.0,0.553888011436345,0.38114665284778826,0.9306915943540278,0.9513532876479583,0.5938460881904213,0
204,Hamalau - Anjiran,0.04926686217008798,0.0,0.7777777777777777,0.2222222222222222,0.0,0.9999999725093875,0.0,0.15270330652368186,0.125,0.0,0.0,0.0,0.9799610334213348,0.8734017995948555,0.8934366193686145,0.9928153140397576,0.950395288544634,1
156,Hamalau - Asam Cangkok,0.08035190615835776,0.0,0.1398601398601399,0.0,0.0,0.999999982698216,0.0,0.12957998212689903,0.125,0.5,0.0,0.0,0.9676738797108634,0.8833608140575682,0.8239171725447841,0.993413660304695,0.9549040318364647,0
179,Hamalau - Ganda,0.06510263929618768,0.045454545454545456,0.170940170940171,0.8290598290598291,0.0,0.999999982698216,0.0,0.26988382484361034,0.25,1.0,0.0,0.0,0.9723798434419709,0.8794224336929383,0.9540054374138766,0.9931772101716033,0.9472905930928528,1
223,Hamalau - Pahampangan,0.04222873900293255,0.045454545454545456,0.0,0.0,0.0,0.999999982698216,0.0,0.12365951742627346,0.125,0.0,0.0,1.0,0.963191570307006,0.8619070052291893,0.9123682544411754,0.9921243699382681,0.9393592164644881,0
42,Hamalau - Telaga Bidadari - Wasah Hilir,0.286217008797654,0.045454545454545456,0.7165991902834008,0.2834008097165992,0.0,0.9999999344353471,0.0,0.31032171581769435,0.375,0.5,0.0,1.0,0.9264799806319964,0.8789560465444952,0.9335096147877795,0.9927125219459705,0.90673110776814,1
59,Hamayung - Hakurung Dalam,0.23695014662756597,0.0,0.09756097560975611,0.48585365853658535,0.4165853658536585,0.0,0.5834146227105871,0.14488382484361037,0.125,0.0,1.0,0.0,0.6022227089842174,0.4397465492061996,0.9891003438729781,0.9733567423684658,0.06861910401263205,0
334,Harapan (SDN Habirau II)/ Sei. Palangan,0.00879765395894428,0.0,0.0,0.0,0.0,0.9999999772399152,0.0,0.06735924932975872,0.0,0.0,0.0,0.0,0.9250850232300758,0.9575257926226033,1.0,0.9936229257518264,0.3674102999071792,0
92,Haratai 2 (Balai Ujung Atas) SDN Haratai2,0.15483870967741936,0.0,0.6155555555555555,0.0,0.3844444444444445,0.0,0.8748147618689214,0.04054959785522788,0.125,0.0,0.0,0.0,0.05793569361662887,0.774758562208508,0.8860253497697168,0.8904434501897265,0.13486754366311382,0
36,Haratai 3 (Balai Kedayang) / SDN Haratai 3,0.3043988269794721,0.0,0.3047619047619048,0.3047619047619048,0.1914285714285714,0.0,0.8556303489125625,0.01083556747095621,0.0,0.0,0.0,0.0,0.0,0.6563857351486315,0.8528546422852036,0.8833281418134451,0.08125126695046347,0
245,Haritas (PT. Pertani),0.03401759530791789,0.0,0.0,0.0,0.0,0.9999999683701768,0.0,0.03194816800714924,0.125,0.0,0.0,1.0,0.8518232439100311,0.9070193621331324,1.0,0.9906164693889109,0.8318087251544346,0
93,Hariti - Sungai Raya Selatan,0.15249266862170088,0.0,0.1503759398496241,0.112781954887218,0.7368421052631579,0.300751853759778,0.0,0.10243521000893654,0.25,0.0,0.0,1.0,0.8182105348105279,0.8383426767795732,0.7732424614849851,0.9893773007872232,0.8007041577313319,0
19,Hulu Banyu - Datar Mangkung - Tumingki,0.40703812316715543,0.0,0.7714285714285716,0.22857142857142862,0.0,0.0,0.9999999571382328,0.011170688114387846,0.0,0.0,0.0,0.0,0.1802976677695668,0.8469920384416074,0.7560115700222214,0.9054712012233108,0.2481067759178056,0
131,Hulu Banyu - Pantai Langsat,0.10146627565982404,0.0,0.11173184357541899,0.0,0.0,0.9999999673295918,0.0,0.03753351206434316,0.0,0.0,1.0,0.0,0.36115331849990207,0.5207754275215528,0.8972974315047236,0.9276827886957014,0.41547866722145754,0
67,Ida Manggala - Padang Makmur,0.2129032258064516,0.045454545454545456,0.2710027100271003,0.32520325203252026,0.40379403794037944,0.7588075353475076,0.0,0.1016532618409294,0.125,0.5,0.0,1.0,0.7671758453326569,0.7683893154944175,0.6429555696249674,0.9859911083423005,0.7534743782607304,0
321,Inst. PDAM Negara,0.011730205278592375,0.045454545454545456,1.0,0.0,0.0,0.999999982698216,0.0,0.07071045576407507,0.0,0.0,0.0,0.0,0.9384858371473698,0.9849013049418194,0.9634029769220265,0.9954856430877272,0.37981201122384745,0
187,Jafri Zamzam,0.05923753665689149,0.0,0.6261682242990653,0.37383177570093457,0.0,0.9999998969977975,0.0,0.17973637176050045,0.25,0.0,0.0,0.0,0.947441233096229,0.9005087859801196,0.9143421101634949,0.9944444129806875,0.9667274802889181,1
142,Jambu Hulu - Paku Pantai,0.09149560117302052,0.0,1.0,0.0,0.0,0.9999999430749958,0.0,0.046134941912421804,0.0,0.0,0.0,0.0,0.878541866014918,0.8692655580157347,0.8830459449058384,0.9897638330407204,0.8889436567124369,0
294,Jangkang - Ds. Wasah Hilir,0.016422287390029325,0.0,0.0,0.0,0.0,0.9999999354999689,0.0,0.06601876675603217,0.0,0.0,0.0,1.0,0.8585190394392501,0.9427238893861591,0.9445706553449282,0.998941213116611,0.844244577452016,0
136,Jangkang - Pantai Ulin,0.09560117302052785,0.0,0.23668639053254442,0.0,0.2899408284023668,0.6751478696892089,0.0,0.2158176943699732,0.25,0.5,0.0,0.0,0.8421323249674317,0.778894803787629,0.8799672265464973,0.9833692020161975,0.8869698812534008,0
230,Jarau - Parandakan,0.037536656891495594,0.0,0.0,0.2857142857142858,0.7142857142857143,0.999999963048333,0.0,0.03853887399463807,0.0,0.0,0.0,0.0,0.7782409702447516,0.8463136571347811,0.9101088724194009,0.9908489550886334,0.7637145387233407,0
96,Jend. Sudirman,0.13958944281524927,0.36363636363636365,1.0,0.0,0.0,0.9999999225674289,0.0,0.18286416443252904,0.125,0.5,0.0,1.0,0.9981646510877209,0.912992886418241,0.9020148225391978,0.9951951067565271,0.9683278387692177,1
117,Kacang Parang (Ulang) - Balai Mawak-Kias,0.11847507331378299,0.0,0.0,0.8653846153846154,0.1346153846153846,0.0,0.9999999938180133,0.21916890080428955,0.125,0.5,0.0,0.0,0.0824638867432933,0.21934800018843914,0.5798542574454086,0.8934558532026958,0.1575670283476831,0
213,Kacang Parang (Ulang) - Balai Wariung,0.04516129032258064,0.0,0.2409638554216868,0.7590361445783131,0.0,0.0,0.999999977245824,0.014298480786416443,0.0,0.0,0.0,0.0,0.1212229510842624,0.29853959579780465,0.7885367397862277,0.8982160049838591,0.19343853023077173,0
272,Kalaka Dayuh - Ds. Sungai Raya Utara,0.021700879765395892,0.0,0.0,0.0,1.0,0.0,0.0,0.014298480786416443,0.0,0.0,0.0,0.0,0.917132613181771,0.9356762613652424,0.9643588693158541,0.9879770062864587,0.8922510642383894,0
276,Kalaka Indah - Perumnas Tibung,0.020527859237536656,0.045454545454545456,1.0,0.0,0.0,0.9999999547410654,0.0,0.02848525469168901,0.0,0.0,0.0,0.0,0.9698573915449441,0.903297686908183,0.8670564721363574,0.9946123350512545,0.958106882608371,1
205,Kalimput Desa Wasah Hilir,0.04926686217008798,0.045454545454545456,0.0,0.0,0.0,0.9999999725093875,0.0,0.07808310991957104,0.0,0.0,0.0,0.0,0.8511130837781441,0.9055165590992604,0.9953446799001899,0.9978980007928867,0.8373907755337195,0
51,Kaliring - Sp. Padang Batung,0.26041055718475076,0.0,0.7555555555555555,0.1111111111111111,0.1333333333333333,0.9999999460184349,0.0,0.10098302055406613,0.125,0.0,0.0,1.0,0.83211630025017,0.8907146558628162,0.8252082479857982,0.9919703233844934,0.8834149516158286,1
37,Kalumpang - Balimau,0.3020527859237537,0.045454545454545456,0.0,0.0,0.0,0.99999993869656,0.0,0.09092940125111706,0.125,0.0,0.0,1.0,0.6391879272777579,0.8689216563810241,0.8377962335356846,0.9853420739649997,0.6412657768673515,0
91,Kalumpang - Baruh,0.1560117302052786,0.0,0.0,0.0,0.0,0.9999999354999689,0.0,0.1264521894548704,0.5,0.0,0.0,1.0,0.6884172421346306,0.9244688368587177,0.8490310727098929,0.9908172396216798,0.6868247820845204,0
29,Kalumpang (Ds. Balanti) - Teratai,0.3302052785923754,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.06456657730116175,0.125,0.0,0.0,0.0,0.6257778905016083,0.8415178781740237,0.6000273112112522,0.9836948519000963,0.628853396494148,0
219,Kalumpang Selatan - Ds. Asam Tamiyang,0.04457478005865102,0.0,0.0,0.0,1.0,0.0,0.9999999658608635,0.04825737265415549,0.125,0.0,0.0,0.0,0.7196181736433751,0.7519951005794507,0.863940511216218,0.9828147476921334,0.7152919587320894,0
335,Kamboja,0.00879765395894428,0.09090909090909091,1.0,0.0,0.0,0.9999999772399152,0.0,0.07361483467381591,0.125,0.0,0.0,0.0,0.9229729885521265,0.9947048570217176,0.9894479411070972,0.9952319193520983,0.9730798365500539,1
293,Kaminting Batu,0.01700879765395894,0.0,0.0,0.4285714285714286,0.5714285714285715,0.999999963048333,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9265376234998444,0.9411033118198521,1.0,0.9943118876366314,0.36875246721932375,0
298,Kampung Kawat,0.015835777126099706,0.0,0.0,0.0,1.0,0.9999999062820089,0.0,0.08791331546023234,0.0,0.0,0.0,0.0,0.9294681869012347,0.9332029961841052,0.9733094980944224,0.9946720847256045,0.3714666752019119,0
171,Kandangan Hulu - Sp. Tabihi,0.06979472140762463,0.045454545454545456,0.0,0.8400000000000002,0.0,0.9999999460184349,0.0,0.47374888293118855,0.25,0.5,0.0,1.0,0.9256383947614162,0.9102134074527723,0.8818169403994885,0.9969550319986408,0.9727853705896787,1
301,Kantor Camat Daha Selatan II,0.015249266862170088,0.09090909090909091,0.0,0.0,0.0,0.9999999683701756,0.0,0.08768990169794459,0.0,0.0,1.0,0.0,0.9652920764113856,0.9449380505959392,0.9384008044393133,0.9972005436937192,0.4046197014797981,0
